date,hour,NUCLEAR,GAS,HYDRO,WIND,SOLAR,BIOFUEL
24/03/2016,11,10259,1115,5544,1933,32,34
24/03/2016,12,10260,1167,5698,1675,21,37
24/03/2016,13,10261,1336,5814,1347,31,39
24/03/2016,14,10257,1430,5792,1050,55,40
24/03/2016,15,10258,1546,5006,985,62,50
24/03/2016,16,10260,1531,4706,1103,30,65
24/03/2016,17,10258,1415,4772,1403,10,130
24/03/2016,18,10264,1526,4769,1745,1,201
24/03/2016,19,10261,1758,4718,1863,0,183
24/03/2016,20,10260,1855,4625,1736,0,138
24/03/2016,21,9683,1924,4636,1394,0,87
24/03/2016,22,9139,1925,4376,1323,0,92
24/03/2016,23,9105,1553,4280,1046,0,22
24/03/2016,24,9108,1437,3958,719,0,3
25/03/2016,1,9104,1237,3457,966,0,3
25/03/2016,2,9101,843,3432,918,0,3
25/03/2016,3,9101,588,3394,945,0,0
25/03/2016,4,9103,568,3437,825,0,0
25/03/2016,5,9108,571,3369,1012,0,0
25/03/2016,6,9111,572,3334,1076,0,0
25/03/2016,7,9108,569,3404,1243,0,0
25/03/2016,8,9102,568,3467,1266,10,2
25/03/2016,9,9102,594,3917,1384,14,3
25/03/2016,10,9101,650,4506,1167,32,1
25/03/2016,11,9103,616,4796,1031,52,0
25/03/2016,12,9551,616,4332,1081,63,1
25/03/2016,13,10010,459,4313,670,47,0
25/03/2016,14,10000,428,4295,588,65,0
25/03/2016,15,9997,431,4334,597,59,0
25/03/2016,16,9996,437,4354,324,42,0
25/03/2016,17,10120,440,4431,301,22,0
25/03/2016,18,10200,499,4581,128,8,0
25/03/2016,19,10196,614,4953,97,1,0
25/03/2016,20,10189,642,5195,129,0,0
25/03/2016,21,10193,620,4674,154,0,0
25/03/2016,22,10186,615,4384,148,0,0
25/03/2016,23,10195,605,4168,117,0,0
25/03/2016,24,10030,606,3795,207,0,0
26/03/2016,1,9792,604,3495,312,0,0
26/03/2016,2,9787,605,3405,346,0,0
26/03/2016,3,9789,604,3515,285,0,0
26/03/2016,4,9797,604,3621,298,0,0
26/03/2016,5,9891,606,3885,266,0,0
26/03/2016,6,10179,606,4141,215,1,0
26/03/2016,7,10258,606,4052,101,2,1
26/03/2016,8,10256,607,4507,179,34,1
26/03/2016,9,10256,619,4610,144,66,0
26/03/2016,10,10259,607,4400,130,110,0
26/03/2016,11,10258,606,4238,155,145,0
26/03/2016,12,10256,603,4483,126,170,0
26/03/2016,13,10257,604,4017,120,176,8
26/03/2016,14,10259,603,3704,145,186,10
26/03/2016,15,10253,605,3679,163,173,16
26/03/2016,16,10251,605,3672,256,149,19
26/03/2016,17,10247,601,4138,258,95,15
26/03/2016,18,10243,607,4726,239,34,12
26/03/2016,19,10250,663,5301,198,1,14
26/03/2016,20,10248,685,5791,269,0,14
26/03/2016,21,10240,661,5371,451,0,9
26/03/2016,22,10219,614,4544,544,0,1
26/03/2016,23,10242,606,4089,778,0,0
26/03/2016,24,10240,605,3345,522,0,0
27/03/2016,1,10070,604,3331,392,0,0
27/03/2016,2,9929,603,3283,402,0,3
27/03/2016,3,9781,605,3322,393,0,5
27/03/2016,4,9631,606,3392,456,0,5
27/03/2016,5,9698,604,3385,509,0,5
27/03/2016,6,9937,603,3453,540,0,5
27/03/2016,7,9940,604,3708,569,11,5
27/03/2016,8,9936,604,4235,437,51,5
27/03/2016,9,9934,604,4246,345,103,6
27/03/2016,10,9935,601,3905,300,141,6
27/03/2016,11,9933,601,3642,317,187,6
27/03/2016,12,9873,600,3726,437,195,7
27/03/2016,13,9633,599,3758,380,195,6
27/03/2016,14,9633,601,3674,385,192,6
27/03/2016,15,9633,602,3704,299,180,6
27/03/2016,16,9630,602,3733,438,158,6
27/03/2016,17,9647,600,3971,655,99,5
27/03/2016,18,10072,598,4060,528,32,5
27/03/2016,19,10250,598,4325,756,1,4
27/03/2016,20,10246,600,4328,1381,0,4
27/03/2016,21,10247,579,4325,973,0,4
27/03/2016,22,10317,417,4066,621,0,4
27/03/2016,23,10046,417,3568,217,0,4
27/03/2016,24,9751,419,3335,694,0,5
28/03/2016,1,9749,415,3308,469,0,10
28/03/2016,2,9752,415,3291,542,0,21
28/03/2016,3,9751,421,3302,432,0,21
28/03/2016,4,9759,489,3259,504,0,22
28/03/2016,5,9758,545,3342,688,0,27
28/03/2016,6,10021,689,3401,1061,0,32
28/03/2016,7,10616,859,3399,1512,0,37
28/03/2016,8,11054,877,3574,1537,3,45
28/03/2016,9,11062,892,4004,1584,11,45
28/03/2016,10,11065,898,4007,1786,15,46
28/03/2016,11,11062,903,3642,2199,37,51
28/03/2016,12,11057,907,3680,1992,42,48
28/03/2016,13,11062,905,3675,2224,28,37
28/03/2016,14,11062,904,3735,1907,78,30
28/03/2016,15,11066,904,4203,1458,97,25
28/03/2016,16,11057,904,4277,1752,33,24
28/03/2016,17,11062,901,4011,2315,17,24
28/03/2016,18,11060,894,4334,1970,6,25
28/03/2016,19,11061,901,4330,2359,1,28
28/03/2016,20,11055,910,4591,2006,0,28
28/03/2016,21,11058,911,4525,1753,0,29
28/03/2016,22,11062,915,4046,1704,0,29
28/03/2016,23,11062,920,3762,822,0,23
28/03/2016,24,10848,918,3369,539,0,20
29/03/2016,1,10504,920,3401,669,0,19
29/03/2016,2,10502,922,3326,653,0,15
29/03/2016,3,10506,923,3314,521,0,15
29/03/2016,4,10500,922,3335,672,0,16
29/03/2016,5,10502,923,3314,856,0,22
29/03/2016,6,10718,924,3917,1362,0,25
29/03/2016,7,11041,928,4094,1274,13,29
29/03/2016,8,11034,924,4194,640,52,30
29/03/2016,9,11052,925,4003,298,41,48
29/03/2016,10,11062,926,4031,387,97,71
29/03/2016,11,10873,927,3966,443,112,90
29/03/2016,12,10594,927,3523,793,194,116
29/03/2016,13,10514,920,3660,619,196,188
29/03/2016,14,10514,917,4006,472,194,196
29/03/2016,15,10602,914,3959,366,193,197
29/03/2016,16,10955,916,3736,272,172,186
29/03/2016,17,11066,916,3954,231,76,100
29/03/2016,18,11064,918,4474,214,40,116
29/03/2016,19,11064,923,4998,280,2,178
29/03/2016,20,11055,924,5076,389,0,206
29/03/2016,21,11057,926,4857,392,0,205
29/03/2016,22,11058,926,4050,462,0,181
29/03/2016,23,10865,924,3793,538,0,79
29/03/2016,24,10444,921,3367,536,0,20
30/03/2016,1,9955,921,3364,596,0,14
30/03/2016,2,9914,920,3287,841,0,15
30/03/2016,3,9918,919,3359,747,0,13
30/03/2016,4,9920,918,3382,562,0,15
30/03/2016,5,9921,916,3282,1022,0,18
30/03/2016,6,9936,915,3916,1527,0,18
30/03/2016,7,10440,918,4577,1489,14,16
30/03/2016,8,10794,913,4473,1030,67,15
30/03/2016,9,10825,908,4376,508,134,14
30/03/2016,10,10468,906,4301,592,170,30
30/03/2016,11,10063,904,4039,818,194,22
30/03/2016,12,10062,903,3908,847,191,17
30/03/2016,13,10062,901,3706,1378,172,18
30/03/2016,14,10061,900,3628,1500,179,15
30/03/2016,15,10062,899,3796,1398,152,17
30/03/2016,16,10350,898,3830,1549,122,15
30/03/2016,17,10853,897,3929,1465,64,19
30/03/2016,18,10948,899,4329,803,1,23
30/03/2016,19,11078,899,4623,741,0,23
30/03/2016,20,11071,899,4603,1234,0,23
30/03/2016,21,11062,898,4371,1035,0,25
30/03/2016,22,10993,899,3851,653,0,24
30/03/2016,23,10399,905,3408,415,0,19
30/03/2016,24,9516,906,3379,518,0,16
31/03/2016,1,9144,911,3276,533,0,14
31/03/2016,2,8971,912,3235,361,0,14
31/03/2016,3,8838,912,3220,493,0,14
31/03/2016,4,8780,909,3132,773,0,14
31/03/2016,5,8770,906,3296,1073,0,17
31/03/2016,6,9042,912,3447,2023,0,20
31/03/2016,7,9835,913,3699,2261,0,26
31/03/2016,8,10319,915,3941,1741,2,27
31/03/2016,9,10326,912,4019,1934,9,32
31/03/2016,10,10325,909,3986,1914,15,37
31/03/2016,11,10313,908,3949,1594,7,32
31/03/2016,12,10311,907,3959,1681,17,31
31/03/2016,13,10318,908,3898,1718,21,29
31/03/2016,14,10314,906,3804,1615,15,28
31/03/2016,15,10316,903,3681,1678,18,33
31/03/2016,16,10316,902,3746,2014,9,29
31/03/2016,17,10319,905,3898,2050,26,20
31/03/2016,18,10316,924,4008,1880,10,18
31/03/2016,19,10323,934,4310,2249,1,17
31/03/2016,20,10320,930,4289,2577,0,17
31/03/2016,21,10308,929,4013,2063,0,15
31/03/2016,22,10251,929,3728,1559,0,14
31/03/2016,23,9789,934,3577,1078,0,15
31/03/2016,24,9256,938,3504,811,0,17
01/04/2016,1,8816,903,3437,593,0,18
01/04/2016,2,8767,913,3253,387,0,18
01/04/2016,3,8768,937,3302,410,0,19
01/04/2016,4,8767,944,3485,433,0,19
01/04/2016,5,8765,956,3669,672,0,21
01/04/2016,6,9096,1003,4053,1386,1,24
01/04/2016,7,10100,1108,4207,1059,3,29
01/04/2016,8,10297,1102,4186,1264,31,30
01/04/2016,9,10304,1102,4154,1041,72,30
01/04/2016,10,10303,1104,4075,949,119,31
01/04/2016,11,10304,1102,4090,1151,68,30
01/04/2016,12,10300,1101,4037,1184,68,31
01/04/2016,13,10307,1132,4059,1036,33,33
01/04/2016,14,10307,1153,3936,920,56,34
01/04/2016,15,10306,1171,3970,767,42,51
01/04/2016,16,10297,1183,3967,798,24,81
01/04/2016,17,10295,1238,4406,546,29,91
01/04/2016,18,10284,1154,4643,717,17,86
01/04/2016,19,10293,1195,4720,873,0,82
01/04/2016,20,10287,1228,5076,1038,0,82
01/04/2016,21,10290,1138,4653,1060,0,89
01/04/2016,22,10295,1137,4142,1165,0,39
01/04/2016,23,10230,929,3694,1218,0,10
01/04/2016,24,9970,691,3630,860,0,0
02/04/2016,1,9669,650,3436,842,0,0
02/04/2016,2,9445,654,3352,1042,0,0
02/04/2016,3,9449,664,3293,1142,0,0
02/04/2016,4,9448,677,3368,947,0,0
02/04/2016,5,9520,676,3527,916,0,0
02/04/2016,6,9738,677,3985,657,0,0
02/04/2016,7,9888,683,4401,516,4,0
02/04/2016,8,10033,654,4635,499,38,1
02/04/2016,9,10035,657,4792,800,51,0
02/04/2016,10,10032,656,4408,1127,86,0
02/04/2016,11,10031,658,4221,1209,143,0
02/04/2016,12,10031,655,4115,1232,172,0
02/04/2016,13,9989,641,4126,1278,104,0
02/04/2016,14,10022,640,4076,1122,126,1
02/04/2016,15,10026,641,4234,1109,77,0
02/04/2016,16,10221,641,4446,1041,60,0
02/04/2016,17,10270,643,4987,1071,41,1
02/04/2016,18,10274,641,4625,1795,22,0
02/04/2016,19,10274,655,4334,2130,1,0
02/04/2016,20,10254,683,4267,2524,0,0
02/04/2016,21,10217,684,4296,2109,0,0
02/04/2016,22,10240,686,4172,2071,0,0
02/04/2016,23,10257,662,3801,1787,0,0
02/04/2016,24,10203,659,3672,1295,0,0
03/04/2016,1,10021,661,3780,998,0,0
03/04/2016,2,9798,663,3807,982,0,0
03/04/2016,3,9717,660,3836,1037,0,0
03/04/2016,4,9710,658,3915,923,0,0
03/04/2016,5,9704,652,3937,973,0,0
03/04/2016,6,9702,652,4053,1172,1,0
03/04/2016,7,9702,653,4162,1181,8,0
03/04/2016,8,9701,650,4362,1433,37,0
03/04/2016,9,9701,650,4465,1227,113,0
03/04/2016,10,9699,648,4595,1077,158,0
03/04/2016,11,9697,654,4723,1031,149,0
03/04/2016,12,9844,705,4749,1218,142,0
03/04/2016,13,10000,779,4347,1202,132,0
03/04/2016,14,9995,909,4294,1024,120,0
03/04/2016,15,10005,1131,4553,783,114,0
03/04/2016,16,10224,1164,4930,713,101,0
03/04/2016,17,10241,1327,5632,618,54,0
03/04/2016,18,10239,1348,5700,697,14,0
03/04/2016,19,10246,1447,5153,1210,0,0
03/04/2016,20,10237,1446,5127,1678,0,0
03/04/2016,21,10239,957,4972,2093,0,0
03/04/2016,22,10241,815,4758,2003,0,0
03/04/2016,23,10244,676,4209,1998,0,0
03/04/2016,24,10242,626,3912,1735,0,4
04/04/2016,1,10247,627,3918,1531,0,21
04/04/2016,2,10243,645,3853,1499,0,17
04/04/2016,3,10232,756,3790,1552,0,13
04/04/2016,4,10167,997,3819,1424,0,12
04/04/2016,5,9928,1166,3837,1447,0,21
04/04/2016,6,9691,1174,4138,1998,0,27
04/04/2016,7,9907,1236,4508,2124,2,35
04/04/2016,8,10237,1303,4554,2144,10,45
04/04/2016,9,10229,1304,4513,2119,31,39
04/04/2016,10,10228,1320,4261,1947,70,35
04/04/2016,11,10228,1007,4293,1691,100,30
04/04/2016,12,10224,919,4220,1473,129,33
04/04/2016,13,10217,919,4211,1209,145,34
04/04/2016,14,10202,1033,4241,1117,164,42
04/04/2016,15,10199,1215,4110,983,152,45
04/04/2016,16,10197,1338,4363,923,129,39
04/04/2016,17,10195,1380,4485,848,88,31
04/04/2016,18,10194,1515,4676,552,29,31
04/04/2016,19,10186,1531,4771,975,3,32
04/04/2016,20,10190,1533,4829,1647,0,31
04/04/2016,21,10183,1532,4664,1415,0,33
04/04/2016,22,10177,1221,4533,1119,0,32
04/04/2016,23,10176,984,4399,820,0,20
04/04/2016,24,10179,936,4148,531,0,16
05/04/2016,1,10186,936,4058,392,0,14
05/04/2016,2,9993,1057,4004,353,0,14
05/04/2016,3,9714,1245,4009,313,0,15
05/04/2016,4,9628,1381,4031,338,0,15
05/04/2016,5,9622,1449,4641,322,0,17
05/04/2016,6,9724,2006,5298,276,1,21
05/04/2016,7,10174,2042,5608,270,17,30
05/04/2016,8,10166,1846,5185,206,79,31
05/04/2016,9,10163,1886,4624,64,90,31
05/04/2016,10,10163,1468,4564,78,75,31
05/04/2016,11,10166,1161,4626,109,107,31
05/04/2016,12,10163,1140,4428,66,145,31
05/04/2016,13,10165,1245,4460,92,117,31
05/04/2016,14,10155,1375,4471,167,48,31
05/04/2016,15,10144,1493,4230,236,50,31
05/04/2016,16,10148,1528,4386,280,107,32
05/04/2016,17,10155,1695,4386,373,102,32
05/04/2016,18,10143,1837,4455,256,26,31
05/04/2016,19,10144,1934,4613,489,2,31
05/04/2016,20,10138,1953,5051,848,0,31
05/04/2016,21,10117,1961,4659,869,0,31
05/04/2016,22,10121,1350,4259,1060,0,31
05/04/2016,23,10106,1009,4099,1011,0,19
05/04/2016,24,10089,915,4004,478,0,16
06/04/2016,1,10091,916,3617,357,0,18
06/04/2016,2,9959,917,3648,299,0,17
06/04/2016,3,9730,917,3659,341,0,22
06/04/2016,4,9546,914,3608,672,0,26
06/04/2016,5,9540,916,3606,1157,0,48
06/04/2016,6,9846,914,3897,1899,0,60
06/04/2016,7,10101,918,4237,1739,6,66
06/04/2016,8,10100,918,4423,1842,24,66
06/04/2016,9,10093,915,4494,1970,63,64
06/04/2016,10,10101,915,4613,2493,49,64
06/04/2016,11,10101,913,4212,2512,45,65
06/04/2016,12,10053,910,4127,2414,39,65
06/04/2016,13,9997,910,4172,2410,49,63
06/04/2016,14,9998,907,4148,2463,23,67
06/04/2016,15,9991,906,4326,2442,20,62
06/04/2016,16,9989,913,4357,2489,10,68
06/04/2016,17,10117,907,4475,2362,5,68
06/04/2016,18,10198,906,4418,2241,2,66
06/04/2016,19,10201,905,4629,2301,0,67
06/04/2016,20,10200,908,4550,2542,0,61
06/04/2016,21,10191,906,4563,2043,0,49
06/04/2016,22,10192,906,4274,1696,0,50
06/04/2016,23,10196,901,3968,762,0,38
06/04/2016,24,9979,902,3661,467,0,27
07/04/2016,1,9449,900,3626,711,0,19
07/04/2016,2,9352,904,3586,479,0,19
07/04/2016,3,9317,902,3597,344,0,19
07/04/2016,4,9053,905,3622,641,0,17
07/04/2016,5,9045,903,3656,1357,0,19
07/04/2016,6,9117,899,4176,2075,0,25
07/04/2016,7,9867,916,4773,1984,2,29
07/04/2016,8,10201,906,4521,1596,7,30
07/04/2016,9,10192,907,4745,1327,14,30
07/04/2016,10,10187,906,4855,1163,34,30
07/04/2016,11,10188,907,4841,1012,38,30
07/04/2016,12,10189,901,4776,911,50,30
07/04/2016,13,10212,905,4612,880,62,30
07/04/2016,14,10171,905,4456,976,80,29
07/04/2016,15,10168,906,4463,975,73,29
07/04/2016,16,10177,906,4501,982,52,30
07/04/2016,17,10177,908,4459,1823,25,30
07/04/2016,18,10172,912,4741,1617,11,32
07/04/2016,19,10174,911,4761,1842,2,32
07/04/2016,20,10175,911,4761,2137,0,35
07/04/2016,21,10164,916,4344,2083,0,31
07/04/2016,22,9785,908,3716,2205,0,30
07/04/2016,23,9431,905,3782,2056,0,21
07/04/2016,24,9288,906,3731,1384,0,17
08/04/2016,1,9294,909,3736,1010,0,15
08/04/2016,2,9289,978,3748,771,0,15
08/04/2016,3,9289,1001,3762,695,0,16
08/04/2016,4,9285,1045,3740,826,0,15
08/04/2016,5,9286,1193,3723,1398,0,18
08/04/2016,6,9276,1305,4076,2126,0,24
08/04/2016,7,9303,1311,4717,2089,2,29
08/04/2016,8,9312,1326,5067,1867,18,29
08/04/2016,9,9309,1353,4884,1792,44,29
08/04/2016,10,9297,1383,4874,1435,90,29
08/04/2016,11,9292,1399,4848,1084,102,29
08/04/2016,12,9300,1229,4846,1022,114,29
08/04/2016,13,9304,1178,4746,846,129,31
08/04/2016,14,9303,1430,4565,700,115,32
08/04/2016,15,9297,1770,4531,596,130,30
08/04/2016,16,9294,1753,4626,388,99,29
08/04/2016,17,9286,1711,4774,540,74,29
08/04/2016,18,9290,1712,4987,529,27,29
08/04/2016,19,9288,1743,5328,644,3,29
08/04/2016,20,9284,1979,5882,604,0,29
08/04/2016,21,9285,1829,5388,811,0,29
08/04/2016,22,9287,1156,5000,1106,0,30
08/04/2016,23,9287,883,4295,1397,0,20
08/04/2016,24,9277,869,3751,1207,0,17
09/04/2016,1,9299,880,3525,1002,0,15
09/04/2016,2,9300,871,3552,784,0,14
09/04/2016,3,9299,847,3571,629,0,15
09/04/2016,4,9301,868,3578,573,0,16
09/04/2016,5,9294,877,3565,805,0,15
09/04/2016,6,9292,881,3538,1275,0,15
09/04/2016,7,9300,881,3721,1486,19,18
09/04/2016,8,9300,886,4043,1511,65,17
09/04/2016,9,9296,883,4167,1215,121,17
09/04/2016,10,9296,852,4257,964,149,15
09/04/2016,11,9295,851,4108,1052,184,16
09/04/2016,12,9293,849,3853,1154,195,15
09/04/2016,13,9292,874,3677,1169,183,15
09/04/2016,14,9329,890,3640,901,161,15
09/04/2016,15,9364,991,3718,649,125,14
09/04/2016,16,9366,1151,3835,714,65,14
09/04/2016,17,9361,1268,4156,846,68,14
09/04/2016,18,9368,1252,4423,980,40,14
09/04/2016,19,9384,1309,4821,998,4,13
09/04/2016,20,9378,1491,5520,594,0,14
09/04/2016,21,9360,1587,5757,354,0,14
09/04/2016,22,9382,1480,5573,226,0,13
09/04/2016,23,9380,1152,5010,221,0,14
09/04/2016,24,9385,948,4516,212,0,15
10/04/2016,1,9387,895,4119,267,0,16
10/04/2016,2,9386,895,3905,253,0,16
10/04/2016,3,9386,896,3624,355,0,16
10/04/2016,4,9389,895,3542,494,0,15
10/04/2016,5,9388,895,3571,650,0,15
10/04/2016,6,9393,890,3683,869,1,17
10/04/2016,7,9393,890,3980,717,21,16
10/04/2016,8,9392,862,4009,1002,69,15
10/04/2016,9,9388,849,4117,985,115,15
10/04/2016,10,9392,834,4000,1538,120,15
10/04/2016,11,9396,826,3941,1862,81,19
10/04/2016,12,9402,819,3908,1764,92,17
10/04/2016,13,9408,817,3908,1577,75,16
10/04/2016,14,9338,834,3925,1571,72,17
10/04/2016,15,9404,874,4058,1464,92,15
10/04/2016,16,9407,870,4185,2043,69,16
10/04/2016,17,9409,871,4557,2371,22,16
10/04/2016,18,9412,874,5042,2090,3,16
10/04/2016,19,9411,890,5750,1615,0,16
10/04/2016,20,9402,921,5701,1469,0,17
10/04/2016,21,9402,867,5121,1604,0,16
10/04/2016,22,9412,880,4746,1548,0,16
10/04/2016,23,9407,878,4109,1582,0,16
10/04/2016,24,9409,872,3725,1592,0,16
11/04/2016,1,9399,872,3574,1286,0,16
11/04/2016,2,9392,878,3570,956,0,15
11/04/2016,3,9395,876,3565,716,0,17
11/04/2016,4,9400,875,3574,952,0,17
11/04/2016,5,9403,854,3566,1544,0,24
11/04/2016,6,9405,866,4160,2099,0,24
11/04/2016,7,9404,871,4952,1939,0,40
11/04/2016,8,9398,881,5200,1981,1,49
11/04/2016,9,9401,890,5086,1923,3,47
11/04/2016,10,9401,889,5002,1906,5,48
11/04/2016,11,9402,927,5096,1708,4,53
11/04/2016,12,9399,1027,5035,1448,4,50
11/04/2016,13,9398,1215,4592,1585,7,47
11/04/2016,14,9399,1297,4442,1325,7,51
11/04/2016,15,9399,1433,4678,1032,6,44
11/04/2016,16,9398,1504,4652,1469,3,36
11/04/2016,17,9398,1419,4512,1795,1,32
11/04/2016,18,9398,1344,4638,1720,0,33
11/04/2016,19,9398,1328,4639,1766,0,33
11/04/2016,20,9393,1317,4632,1896,0,31
11/04/2016,21,9388,1269,4601,1818,0,31
11/04/2016,22,9382,946,4548,1554,0,31
11/04/2016,23,9392,901,4042,1177,0,20
11/04/2016,24,9393,908,3532,1006,0,17
12/04/2016,1,9390,909,3435,760,0,22
12/04/2016,2,9384,911,3381,626,0,16
12/04/2016,3,9383,913,3340,627,0,15
12/04/2016,4,9378,912,3421,754,0,14
12/04/2016,5,9386,914,3542,1182,0,19
12/04/2016,6,9393,914,4002,1833,0,23
12/04/2016,7,9389,905,4405,1532,14,31
12/04/2016,8,9392,888,4480,1661,47,30
12/04/2016,9,9388,888,4402,1563,81,32
12/04/2016,10,9390,905,4453,1914,87,31
12/04/2016,11,9392,929,4500,1916,45,30
12/04/2016,12,9393,943,4298,1981,60,30
12/04/2016,13,9394,1005,4293,1774,35,31
12/04/2016,14,9390,1209,4376,1365,47,31
12/04/2016,15,9388,1474,4396,962,14,46
12/04/2016,16,9383,1736,4391,806,62,74
12/04/2016,17,9386,1871,4362,838,26,86
12/04/2016,18,9383,1898,4592,663,17,87
12/04/2016,19,9381,1903,4927,565,1,132
12/04/2016,20,9378,2134,5679,317,0,194
12/04/2016,21,9362,2252,5594,227,0,194
12/04/2016,22,9360,1578,5146,180,0,195
12/04/2016,23,9375,1071,5011,113,0,147
12/04/2016,24,9379,923,4480,89,0,37
13/04/2016,1,9378,923,4015,131,0,13
13/04/2016,2,9371,939,4093,148,0,12
13/04/2016,3,9373,1042,3906,187,0,13
13/04/2016,4,9377,1227,3786,215,0,15
13/04/2016,5,9371,1481,4271,212,0,19
13/04/2016,6,9383,2089,4884,234,1,24
13/04/2016,7,9378,2023,4953,312,16,30
13/04/2016,8,9378,1899,4701,281,47,30
13/04/2016,9,9372,1900,4519,179,76,31
13/04/2016,10,9379,1899,4501,108,41,33
13/04/2016,11,9378,1582,4174,170,82,42
13/04/2016,12,9377,1422,4058,200,91,44
13/04/2016,13,9368,1401,4086,183,92,32
13/04/2016,14,9367,1569,4015,74,39,28
13/04/2016,15,9366,1685,4067,93,56,25
13/04/2016,16,9366,1686,4186,143,19,55
13/04/2016,17,9364,1713,4506,207,37,148
13/04/2016,18,9360,1713,4942,224,17,176
13/04/2016,19,9360,1725,4909,231,1,194
13/04/2016,20,9358,1729,5032,286,0,184
13/04/2016,21,9357,1753,5213,420,0,186
13/04/2016,22,9356,1731,4408,546,0,160
13/04/2016,23,9359,1112,4073,707,0,51
13/04/2016,24,9360,931,3817,785,0,20
14/04/2016,1,9359,918,3518,797,0,19
14/04/2016,2,9360,922,3482,515,0,18
14/04/2016,3,9190,1034,3498,598,0,18
14/04/2016,4,9110,1232,3507,646,0,18
14/04/2016,5,9111,1337,3597,954,1,22
14/04/2016,6,9297,1380,4466,1094,2,28
14/04/2016,7,9356,1521,4318,1143,22,33
14/04/2016,8,9352,1520,4339,790,49,35
14/04/2016,9,9352,1508,4175,522,137,37
14/04/2016,10,9335,1498,4208,462,182,35
14/04/2016,11,9351,1032,3999,596,190,35
14/04/2016,12,9357,890,3874,640,191,35
14/04/2016,13,9349,896,3782,658,187,34
14/04/2016,14,9348,902,3661,590,185,34
14/04/2016,15,9348,902,3601,570,184,34
14/04/2016,16,9340,897,3793,569,164,34
14/04/2016,17,9340,894,4239,698,107,34
14/04/2016,18,9343,897,4459,719,41,36
14/04/2016,19,9341,900,5091,810,4,39
14/04/2016,20,9327,962,5529,1019,0,35
14/04/2016,21,9325,921,5093,1361,0,35
14/04/2016,22,9334,906,4307,1428,0,35
14/04/2016,23,9358,905,4035,977,0,25
14/04/2016,24,9253,913,3793,501,0,22
15/04/2016,1,9015,921,3481,613,0,19
15/04/2016,2,8813,935,3473,578,0,19
15/04/2016,3,8813,936,3484,473,0,18
15/04/2016,4,8815,935,3578,618,0,18
15/04/2016,5,8818,936,3576,1217,0,25
15/04/2016,6,9187,934,4071,1273,1,30
15/04/2016,7,9372,940,4139,1356,15,34
15/04/2016,8,9365,938,4601,979,76,34
15/04/2016,9,9358,933,4615,714,144,40
15/04/2016,10,9365,927,4447,643,183,44
15/04/2016,11,9365,924,4398,476,189,54
15/04/2016,12,9358,922,3919,430,189,54
15/04/2016,13,9357,917,3762,384,189,56
15/04/2016,14,9356,915,3847,277,187,57
15/04/2016,15,9357,913,3805,289,186,45
15/04/2016,16,9354,908,3841,392,161,35
15/04/2016,17,9357,909,3811,626,105,35
15/04/2016,18,9354,912,4315,899,41,35
15/04/2016,19,9355,923,4811,1126,4,35
15/04/2016,20,9346,928,4899,1683,0,35
15/04/2016,21,9332,933,4800,1611,0,35
15/04/2016,22,9346,908,4202,1731,0,35
15/04/2016,23,9350,525,4053,1245,0,23
15/04/2016,24,9344,447,3894,729,0,8
16/04/2016,1,9343,446,3471,590,0,2
16/04/2016,2,9153,447,3341,721,0,2
16/04/2016,3,9097,444,3269,804,0,2
16/04/2016,4,9089,444,3371,811,0,2
16/04/2016,5,9089,444,3537,883,1,2
16/04/2016,6,9225,446,3556,1152,1,2
16/04/2016,7,9341,444,3567,1295,20,2
16/04/2016,8,9338,446,4072,938,78,2
16/04/2016,9,9330,446,4581,437,144,2
16/04/2016,10,9330,444,4606,280,185,3
16/04/2016,11,9330,439,4690,192,192,3
16/04/2016,12,9329,436,4616,160,193,3
16/04/2016,13,9326,437,4306,161,193,3
16/04/2016,14,9328,437,4036,209,192,3
16/04/2016,15,9286,474,3945,246,190,3
16/04/2016,16,9324,524,3945,331,163,3
16/04/2016,17,9320,590,4590,452,107,3
16/04/2016,18,9327,646,5178,437,42,2
16/04/2016,19,9327,646,5619,500,4,2
16/04/2016,20,9317,651,5565,675,0,6
16/04/2016,21,9312,653,5479,880,0,2
16/04/2016,22,9320,650,4990,1047,0,0
16/04/2016,23,9320,649,4109,1010,0,0
16/04/2016,24,9324,484,3905,648,0,0
17/04/2016,1,9322,451,3508,716,0,0
17/04/2016,2,9320,449,3340,617,0,0
17/04/2016,3,9322,442,3354,601,0,0
17/04/2016,4,9317,440,3386,559,0,0
17/04/2016,5,9320,440,3528,570,0,0
17/04/2016,6,9321,439,3962,440,1,0
17/04/2016,7,9316,439,4232,363,19,0
17/04/2016,8,9316,440,4507,200,77,0
17/04/2016,9,9311,441,4864,81,138,0
17/04/2016,10,9311,439,5038,50,186,0
17/04/2016,11,9305,442,5229,33,193,0
17/04/2016,12,9306,443,5122,62,193,0
17/04/2016,13,9303,442,4917,113,193,0
17/04/2016,14,9308,488,4581,187,191,0
17/04/2016,15,9306,581,4528,181,190,0
17/04/2016,16,9303,675,4739,161,161,1
