date,hour,OntDemand
13/07/2016,1,15815
13/07/2016,2,15130
13/07/2016,3,14625
13/07/2016,4,14461
13/07/2016,5,14880
13/07/2016,6,15941
13/07/2016,7,17498
13/07/2016,8,18836
13/07/2016,9,19742
13/07/2016,10,20444
13/07/2016,11,21125
13/07/2016,12,21615
13/07/2016,13,21903
13/07/2016,14,21924
13/07/2016,15,22044
13/07/2016,16,22273
13/07/2016,17,22566
13/07/2016,18,22659
13/07/2016,19,22600
13/07/2016,20,22216
13/07/2016,21,22012
13/07/2016,22,20948
13/07/2016,23,19383
13/07/2016,24,17835
14/07/2016,1,16628
14/07/2016,2,15669
14/07/2016,3,15108
14/07/2016,4,14910
14/07/2016,5,15221
14/07/2016,6,16135
14/07/2016,7,17537
14/07/2016,8,18432
14/07/2016,9,18768
14/07/2016,10,19308
14/07/2016,11,19415
14/07/2016,12,19540
14/07/2016,13,19617
14/07/2016,14,19739
14/07/2016,15,20013
14/07/2016,16,20324
14/07/2016,17,20604
14/07/2016,18,20844
14/07/2016,19,20594
14/07/2016,20,20257
14/07/2016,21,20077
14/07/2016,22,18845
14/07/2016,23,17316
14/07/2016,24,16020
15/07/2016,1,15088
15/07/2016,2,14413
15/07/2016,3,13899
15/07/2016,4,13702
15/07/2016,5,13920
15/07/2016,6,14644
15/07/2016,7,16051
15/07/2016,8,17284
15/07/2016,9,17916
15/07/2016,10,18449
15/07/2016,11,19019
15/07/2016,12,18860
15/07/2016,13,18646
15/07/2016,14,18441
15/07/2016,15,18445
15/07/2016,16,18446
15/07/2016,17,18600
15/07/2016,18,18496
15/07/2016,19,18005
15/07/2016,20,17720
15/07/2016,21,17301
15/07/2016,22,16270
15/07/2016,23,15091
15/07/2016,24,13699
16/07/2016,1,13123
16/07/2016,2,12644
16/07/2016,3,12243
16/07/2016,4,12128
16/07/2016,5,12096
16/07/2016,6,12210
16/07/2016,7,12765
16/07/2016,8,13586
16/07/2016,9,14179
16/07/2016,10,14580
16/07/2016,11,14835
16/07/2016,12,14972
16/07/2016,13,14966
16/07/2016,14,14988
16/07/2016,15,15078
16/07/2016,16,15326
16/07/2016,17,15574
16/07/2016,18,15715
16/07/2016,19,15772
16/07/2016,20,15585
16/07/2016,21,15557
16/07/2016,22,15027
16/07/2016,23,14037
16/07/2016,24,13121
17/07/2016,1,12315
17/07/2016,2,11787
17/07/2016,3,11517
17/07/2016,4,11351
17/07/2016,5,11273
17/07/2016,6,11263
17/07/2016,7,11797
17/07/2016,8,12593
17/07/2016,9,13351
17/07/2016,10,13943
17/07/2016,11,14588
17/07/2016,12,14978
17/07/2016,13,15159
17/07/2016,14,15311
17/07/2016,15,15671
17/07/2016,16,16247
17/07/2016,17,16697
17/07/2016,18,16695
17/07/2016,19,16511
17/07/2016,20,16320
17/07/2016,21,16635
17/07/2016,22,16089
17/07/2016,23,15097
17/07/2016,24,14132
18/07/2016,1,13559
18/07/2016,2,13292
18/07/2016,3,13153
18/07/2016,4,13274
18/07/2016,5,13680
18/07/2016,6,14687
18/07/2016,7,16555
18/07/2016,8,18027
18/07/2016,9,18905
18/07/2016,10,19404
18/07/2016,11,19816
18/07/2016,12,20109
18/07/2016,13,20190
18/07/2016,14,20185
18/07/2016,15,20203
18/07/2016,16,20306
18/07/2016,17,20468
18/07/2016,18,20309
18/07/2016,19,20113
18/07/2016,20,19656
18/07/2016,21,19226
18/07/2016,22,17752
18/07/2016,23,15987
18/07/2016,24,14621
19/07/2016,1,13827
19/07/2016,2,13274
19/07/2016,3,12858
19/07/2016,4,12791
19/07/2016,5,12987
19/07/2016,6,13750
19/07/2016,7,15059
19/07/2016,8,15849
19/07/2016,9,16287
19/07/2016,10,16606
19/07/2016,11,17077
19/07/2016,12,17399
19/07/2016,13,17543
19/07/2016,14,17517
19/07/2016,15,17645
19/07/2016,16,18002
19/07/2016,17,18364
19/07/2016,18,18530
19/07/2016,19,18536
19/07/2016,20,18139
19/07/2016,21,17839
19/07/2016,22,16800
19/07/2016,23,15313
19/07/2016,24,13996
20/07/2016,1,13248
20/07/2016,2,12753
20/07/2016,3,12524
20/07/2016,4,12453
20/07/2016,5,12754
20/07/2016,6,13560
20/07/2016,7,14769
20/07/2016,8,15526
20/07/2016,9,15905
20/07/2016,10,16304
20/07/2016,11,16732
20/07/2016,12,16909
20/07/2016,13,17294
20/07/2016,14,17439
20/07/2016,15,18189
20/07/2016,16,18938
20/07/2016,17,19611
20/07/2016,18,19839
20/07/2016,19,19962
20/07/2016,20,19732
20/07/2016,21,19458
20/07/2016,22,18272
20/07/2016,23,16539
20/07/2016,24,15119
21/07/2016,1,14109
21/07/2016,2,13548
21/07/2016,3,13237
21/07/2016,4,13109
21/07/2016,5,13351
21/07/2016,6,14225
21/07/2016,7,15822
21/07/2016,8,17154
21/07/2016,9,18028
21/07/2016,10,19040
21/07/2016,11,19605
21/07/2016,12,20053
21/07/2016,13,20598
21/07/2016,14,20974
21/07/2016,15,21176
21/07/2016,16,21377
21/07/2016,17,21437
21/07/2016,18,21034
21/07/2016,19,20786
21/07/2016,20,20750
21/07/2016,21,20897
21/07/2016,22,20121
21/07/2016,23,18602
21/07/2016,24,17369
22/07/2016,1,16330
22/07/2016,2,15543
22/07/2016,3,15047
22/07/2016,4,14946
22/07/2016,5,15239
22/07/2016,6,16090
22/07/2016,7,17802
22/07/2016,8,19221
22/07/2016,9,20275
22/07/2016,10,21038
22/07/2016,11,21489
22/07/2016,12,21474
22/07/2016,13,21502
22/07/2016,14,21556
22/07/2016,15,21606
22/07/2016,16,21806
22/07/2016,17,22024
22/07/2016,18,22005
22/07/2016,19,21865
22/07/2016,20,21492
22/07/2016,21,21269
22/07/2016,22,20203
22/07/2016,23,18676
22/07/2016,24,17109
23/07/2016,1,16354
23/07/2016,2,15437
23/07/2016,3,14702
23/07/2016,4,14331
23/07/2016,5,14274
23/07/2016,6,14234
23/07/2016,7,15319
23/07/2016,8,16573
23/07/2016,9,17846
23/07/2016,10,18875
23/07/2016,11,19397
23/07/2016,12,19804
23/07/2016,13,20087
23/07/2016,14,20242
23/07/2016,15,20363
23/07/2016,16,20627
23/07/2016,17,21049
23/07/2016,18,21015
23/07/2016,19,20788
23/07/2016,20,20136
23/07/2016,21,19857
23/07/2016,22,18835
23/07/2016,23,17470
23/07/2016,24,16219
24/07/2016,1,15224
24/07/2016,2,14443
24/07/2016,3,13901
24/07/2016,4,13495
24/07/2016,5,13214
24/07/2016,6,13073
24/07/2016,7,13582
24/07/2016,8,14657
24/07/2016,9,15557
24/07/2016,10,16180
24/07/2016,11,16670
24/07/2016,12,17196
24/07/2016,13,17649
24/07/2016,14,17849
24/07/2016,15,17872
24/07/2016,16,18079
24/07/2016,17,18558
24/07/2016,18,18819
24/07/2016,19,18882
24/07/2016,20,18678
24/07/2016,21,18873
24/07/2016,22,18051
24/07/2016,23,16804
24/07/2016,24,15595
25/07/2016,1,14749
25/07/2016,2,14244
25/07/2016,3,14044
25/07/2016,4,14092
25/07/2016,5,14494
25/07/2016,6,15511
25/07/2016,7,16998
25/07/2016,8,18138
25/07/2016,9,18796
25/07/2016,10,19231
25/07/2016,11,19531
25/07/2016,12,19853
25/07/2016,13,20213
25/07/2016,14,20617
25/07/2016,15,20703
25/07/2016,16,20743
25/07/2016,17,21168
25/07/2016,18,21268
25/07/2016,19,21268
25/07/2016,20,20879
25/07/2016,21,20758
25/07/2016,22,19463
25/07/2016,23,17725
25/07/2016,24,16186
26/07/2016,1,14970
26/07/2016,2,14316
26/07/2016,3,13833
26/07/2016,4,13615
26/07/2016,5,14016
26/07/2016,6,14876
26/07/2016,7,16389
26/07/2016,8,17522
26/07/2016,9,18152
26/07/2016,10,18711
26/07/2016,11,19227
26/07/2016,12,19625
26/07/2016,13,20003
26/07/2016,14,20331
26/07/2016,15,20660
26/07/2016,16,21122
26/07/2016,17,21458
26/07/2016,18,21417
26/07/2016,19,21394
26/07/2016,20,21074
26/07/2016,21,20812
26/07/2016,22,19572
26/07/2016,23,17669
26/07/2016,24,16249
27/07/2016,1,15051
27/07/2016,2,14517
27/07/2016,3,13962
27/07/2016,4,13883
27/07/2016,5,14121
27/07/2016,6,14960
27/07/2016,7,16437
27/07/2016,8,17681
27/07/2016,9,18577
27/07/2016,10,19305
27/07/2016,11,19942
27/07/2016,12,20467
27/07/2016,13,20955
27/07/2016,14,21319
27/07/2016,15,21617
27/07/2016,16,21732
27/07/2016,17,21711
27/07/2016,18,21506
27/07/2016,19,21307
27/07/2016,20,20905
27/07/2016,21,21123
27/07/2016,22,20153
27/07/2016,23,18342
27/07/2016,24,16929
28/07/2016,1,15959
28/07/2016,2,15275
28/07/2016,3,14839
28/07/2016,4,14696
28/07/2016,5,14917
28/07/2016,6,15804
28/07/2016,7,17104
28/07/2016,8,18297
28/07/2016,9,18974
28/07/2016,10,19692
28/07/2016,11,20153
28/07/2016,12,20451
28/07/2016,13,20750
28/07/2016,14,20766
28/07/2016,15,21110
28/07/2016,16,21290
28/07/2016,17,21365
28/07/2016,18,21073
28/07/2016,19,20888
28/07/2016,20,20695
28/07/2016,21,20864
28/07/2016,22,19567
28/07/2016,23,17673
28/07/2016,24,16052
29/07/2016,1,15234
29/07/2016,2,14496
29/07/2016,3,14132
29/07/2016,4,13883
29/07/2016,5,14118
29/07/2016,6,14922
29/07/2016,7,16076
29/07/2016,8,17001
29/07/2016,9,17646
29/07/2016,10,18096
29/07/2016,11,18463
29/07/2016,12,18779
29/07/2016,13,19031
29/07/2016,14,19279
29/07/2016,15,19483
29/07/2016,16,19640
29/07/2016,17,19783
29/07/2016,18,19703
29/07/2016,19,19444
29/07/2016,20,19019
29/07/2016,21,18864
29/07/2016,22,17730
29/07/2016,23,16184
29/07/2016,24,14915
30/07/2016,1,14059
30/07/2016,2,13451
30/07/2016,3,12938
30/07/2016,4,12694
30/07/2016,5,12695
30/07/2016,6,12773
30/07/2016,7,13243
30/07/2016,8,13916
30/07/2016,9,14382
30/07/2016,10,14787
30/07/2016,11,15228
30/07/2016,12,15547
30/07/2016,13,15875
30/07/2016,14,16075
30/07/2016,15,16315
30/07/2016,16,16735
30/07/2016,17,17195
30/07/2016,18,17402
30/07/2016,19,17250
30/07/2016,20,16708
30/07/2016,21,16738
30/07/2016,22,15964
30/07/2016,23,14939
30/07/2016,24,13894
31/07/2016,1,13239
31/07/2016,2,12853
31/07/2016,3,12545
31/07/2016,4,12280
31/07/2016,5,12176
31/07/2016,6,12205
31/07/2016,7,12455
31/07/2016,8,13392
31/07/2016,9,14191
31/07/2016,10,14816
31/07/2016,11,15134
31/07/2016,12,15391
31/07/2016,13,15718
31/07/2016,14,16006
31/07/2016,15,16101
31/07/2016,16,16475
31/07/2016,17,16969
31/07/2016,18,17012
31/07/2016,19,16636
31/07/2016,20,16434
31/07/2016,21,16671
31/07/2016,22,15760
31/07/2016,23,14779
31/07/2016,24,13910
01/08/2016,1,13350
01/08/2016,2,12852
01/08/2016,3,12569
01/08/2016,4,12460
01/08/2016,5,12532
01/08/2016,6,12515
01/08/2016,7,12976
01/08/2016,8,13875
01/08/2016,9,14932
01/08/2016,10,15797
01/08/2016,11,16515
01/08/2016,12,17049
01/08/2016,13,17387
01/08/2016,14,17552
01/08/2016,15,17834
01/08/2016,16,18532
01/08/2016,17,19068
01/08/2016,18,19093
01/08/2016,19,19196
01/08/2016,20,19054
01/08/2016,21,18910
01/08/2016,22,17760
01/08/2016,23,16326
01/08/2016,24,15062
02/08/2016,1,14133
02/08/2016,2,13487
02/08/2016,3,13245
02/08/2016,4,13084
02/08/2016,5,13367
02/08/2016,6,14285
02/08/2016,7,15701
02/08/2016,8,16928
02/08/2016,9,17824
02/08/2016,10,18567
02/08/2016,11,19103
02/08/2016,12,19611
02/08/2016,13,20104
02/08/2016,14,20385
02/08/2016,15,20794
02/08/2016,16,21127
02/08/2016,17,21394
02/08/2016,18,21396
02/08/2016,19,21294
02/08/2016,20,20789
02/08/2016,21,20338
02/08/2016,22,19204
02/08/2016,23,17349
02/08/2016,24,15837
03/08/2016,1,15063
03/08/2016,2,14381
03/08/2016,3,13880
03/08/2016,4,13654
03/08/2016,5,13982
03/08/2016,6,14704
03/08/2016,7,16106
03/08/2016,8,17399
03/08/2016,9,18261
03/08/2016,10,18981
03/08/2016,11,19688
03/08/2016,12,20251
03/08/2016,13,20782
03/08/2016,14,20888
03/08/2016,15,21128
03/08/2016,16,21228
03/08/2016,17,21549
03/08/2016,18,21512
03/08/2016,19,21484
03/08/2016,20,21227
03/08/2016,21,20960
03/08/2016,22,19907
03/08/2016,23,18294
03/08/2016,24,16702
04/08/2016,1,15754
04/08/2016,2,15033
04/08/2016,3,14597
04/08/2016,4,14290
04/08/2016,5,14708
04/08/2016,6,15423
04/08/2016,7,16690
04/08/2016,8,17999
04/08/2016,9,19065
04/08/2016,10,19930
04/08/2016,11,20646
04/08/2016,12,21209
04/08/2016,13,21491
04/08/2016,14,21637
04/08/2016,15,21874
04/08/2016,16,22076
04/08/2016,17,22312
04/08/2016,18,22295
04/08/2016,19,22163
04/08/2016,20,21693
04/08/2016,21,21565
04/08/2016,22,20424
04/08/2016,23,18709
04/08/2016,24,17121
05/08/2016,1,16232
05/08/2016,2,15659
05/08/2016,3,15357
05/08/2016,4,15201
05/08/2016,5,15509
05/08/2016,6,16196
05/08/2016,7,17694
05/08/2016,8,19113
05/08/2016,9,20081
05/08/2016,10,20964
05/08/2016,11,21531
05/08/2016,12,21900
05/08/2016,13,21926
05/08/2016,14,21807
05/08/2016,15,21446
05/08/2016,16,21329
05/08/2016,17,21662
05/08/2016,18,21694
05/08/2016,19,21549
05/08/2016,20,21352
05/08/2016,21,21043
05/08/2016,22,19797
05/08/2016,23,18233
05/08/2016,24,16587
06/08/2016,1,15469
06/08/2016,2,14716
06/08/2016,3,14084
06/08/2016,4,13679
06/08/2016,5,13587
06/08/2016,6,13629
06/08/2016,7,14300
06/08/2016,8,15490
06/08/2016,9,16487
06/08/2016,10,17235
06/08/2016,11,17720
06/08/2016,12,17964
06/08/2016,13,18114
06/08/2016,14,18155
06/08/2016,15,18109
06/08/2016,16,18446
06/08/2016,17,18818
06/08/2016,18,18953
06/08/2016,19,18877
06/08/2016,20,18450
06/08/2016,21,18068
06/08/2016,22,17099
06/08/2016,23,15856
06/08/2016,24,14706
07/08/2016,1,13793
07/08/2016,2,13179
07/08/2016,3,12803
07/08/2016,4,12585
07/08/2016,5,12419
07/08/2016,6,12295
07/08/2016,7,12776
07/08/2016,8,13891
07/08/2016,9,14795
07/08/2016,10,15536
07/08/2016,11,16209
07/08/2016,12,16734
07/08/2016,13,16987
07/08/2016,14,17014
07/08/2016,15,17411
07/08/2016,16,17931
07/08/2016,17,18487
07/08/2016,18,18625
07/08/2016,19,18378
07/08/2016,20,18091
07/08/2016,21,17849
07/08/2016,22,16896
07/08/2016,23,15525
07/08/2016,24,14338
08/08/2016,1,13580
08/08/2016,2,13139
08/08/2016,3,12820
08/08/2016,4,12831
08/08/2016,5,13221
08/08/2016,6,13979
08/08/2016,7,15239
08/08/2016,8,16335
08/08/2016,9,17110
08/08/2016,10,17582
08/08/2016,11,18177
08/08/2016,12,18532
08/08/2016,13,18858
08/08/2016,14,19172
08/08/2016,15,19620
08/08/2016,16,20096
08/08/2016,17,20622
08/08/2016,18,20768
08/08/2016,19,20656
08/08/2016,20,20376
08/08/2016,21,19860
08/08/2016,22,18462
08/08/2016,23,16688
08/08/2016,24,15235
09/08/2016,1,14286
09/08/2016,2,13633
09/08/2016,3,13263
09/08/2016,4,13100
09/08/2016,5,13489
09/08/2016,6,14377
09/08/2016,7,15599
09/08/2016,8,16669
09/08/2016,9,17601
09/08/2016,10,18246
09/08/2016,11,18979
09/08/2016,12,19661
09/08/2016,13,20356
09/08/2016,14,20645
09/08/2016,15,21212
09/08/2016,16,21740
09/08/2016,17,21684
09/08/2016,18,21416
09/08/2016,19,21208
09/08/2016,20,21148
09/08/2016,21,20910
09/08/2016,22,19651
09/08/2016,23,18105
09/08/2016,24,16737
10/08/2016,1,15805
10/08/2016,2,15169
10/08/2016,3,14782
10/08/2016,4,14636
10/08/2016,5,14978
10/08/2016,6,15939
10/08/2016,7,17353
10/08/2016,8,18869
10/08/2016,9,19910
10/08/2016,10,20866
10/08/2016,11,21545
10/08/2016,12,21929
10/08/2016,13,22008
10/08/2016,14,18645
10/08/2016,15,22587
10/08/2016,16,22754
10/08/2016,17,23039
10/08/2016,18,23100
10/08/2016,19,22986
10/08/2016,20,22804
10/08/2016,21,22780
10/08/2016,22,21486
10/08/2016,23,19675
10/08/2016,24,18128
11/08/2016,1,17091
11/08/2016,2,16271
11/08/2016,3,15769
11/08/2016,4,15456
11/08/2016,5,15744
11/08/2016,6,16536
11/08/2016,7,17797
11/08/2016,8,19210
11/08/2016,9,20322
11/08/2016,10,21152
11/08/2016,11,21803
11/08/2016,12,22205
11/08/2016,13,22617
11/08/2016,14,22707
11/08/2016,15,22732
11/08/2016,16,22686
11/08/2016,17,22812
11/08/2016,18,22605
11/08/2016,19,22473
11/08/2016,20,22767
11/08/2016,21,22473
11/08/2016,22,21054
11/08/2016,23,19896
11/08/2016,24,18510
12/08/2016,1,17301
12/08/2016,2,16702
12/08/2016,3,16262
12/08/2016,4,16235
12/08/2016,5,16594
12/08/2016,6,17587
12/08/2016,7,19070
12/08/2016,8,20390
12/08/2016,9,21318
12/08/2016,10,22055
12/08/2016,11,22175
12/08/2016,12,22095
12/08/2016,13,22185
12/08/2016,14,22152
12/08/2016,15,22171
12/08/2016,16,22306
12/08/2016,17,22402
12/08/2016,18,22023
12/08/2016,19,21805
12/08/2016,20,21806
12/08/2016,21,21627
12/08/2016,22,20421
12/08/2016,23,18944
12/08/2016,24,17591
13/08/2016,1,16642
13/08/2016,2,16017
13/08/2016,3,15459
13/08/2016,4,15111
13/08/2016,5,15170
13/08/2016,6,15356
13/08/2016,7,16017
13/08/2016,8,17168
13/08/2016,9,18215
13/08/2016,10,18953
13/08/2016,11,19405
13/08/2016,12,19905
13/08/2016,13,20062
13/08/2016,14,19548
13/08/2016,15,19090
13/08/2016,16,19286
13/08/2016,17,19734
13/08/2016,18,19477
13/08/2016,19,19107
13/08/2016,20,18990
13/08/2016,21,18548
13/08/2016,22,17608
13/08/2016,23,16576
13/08/2016,24,15589
14/08/2016,1,14775
14/08/2016,2,14119
14/08/2016,3,13659
14/08/2016,4,13438
14/08/2016,5,13443
14/08/2016,6,13468
14/08/2016,7,13816
14/08/2016,8,14877
14/08/2016,9,16143
14/08/2016,10,17016
14/08/2016,11,17564
14/08/2016,12,17890
14/08/2016,13,17961
14/08/2016,14,18134
14/08/2016,15,18326
14/08/2016,16,18678
14/08/2016,17,18987
14/08/2016,18,18873
14/08/2016,19,18495
14/08/2016,20,18441
14/08/2016,21,18382
14/08/2016,22,17453
14/08/2016,23,16162
14/08/2016,24,15040
15/08/2016,1,14222
15/08/2016,2,13782
15/08/2016,3,13506
15/08/2016,4,13463
15/08/2016,5,13882
15/08/2016,6,14728
15/08/2016,7,15934
15/08/2016,8,16944
15/08/2016,9,17603
15/08/2016,10,18219
15/08/2016,11,18746
15/08/2016,12,19109
15/08/2016,13,19477
15/08/2016,14,19726
15/08/2016,15,20102
15/08/2016,16,20360
15/08/2016,17,20592
15/08/2016,18,20250
15/08/2016,19,19995
15/08/2016,20,20104
15/08/2016,21,19760
15/08/2016,22,18539
15/08/2016,23,17099
15/08/2016,24,15827
16/08/2016,1,15102
16/08/2016,2,14534
16/08/2016,3,14168
16/08/2016,4,14118
16/08/2016,5,14612
16/08/2016,6,15647
16/08/2016,7,16993
16/08/2016,8,17910
16/08/2016,9,18411
16/08/2016,10,18727
16/08/2016,11,18953
16/08/2016,12,19093
16/08/2016,13,19637
16/08/2016,14,19821
16/08/2016,15,19941
16/08/2016,16,20259
16/08/2016,17,20355
16/08/2016,18,19898
16/08/2016,19,19406
16/08/2016,20,19152
16/08/2016,21,18637
16/08/2016,22,17412
16/08/2016,23,15893
16/08/2016,24,14767
17/08/2016,1,14063
17/08/2016,2,13512
17/08/2016,3,13208
17/08/2016,4,13193
17/08/2016,5,13544
17/08/2016,6,14395
17/08/2016,7,15655
17/08/2016,8,16547
17/08/2016,9,17077
17/08/2016,10,17481
17/08/2016,11,17740
17/08/2016,12,18248
17/08/2016,13,18663
17/08/2016,14,19086
17/08/2016,15,19532
17/08/2016,16,20107
17/08/2016,17,20364
17/08/2016,18,20132
17/08/2016,19,19822
17/08/2016,20,20033
17/08/2016,21,19651
17/08/2016,22,18329
17/08/2016,23,16812
17/08/2016,24,15466
18/08/2016,1,14595
18/08/2016,2,14027
18/08/2016,3,13764
18/08/2016,4,13710
18/08/2016,5,14088
18/08/2016,6,15026
18/08/2016,7,16295
18/08/2016,8,17374
18/08/2016,9,18091
18/08/2016,10,18716
18/08/2016,11,19251
18/08/2016,12,19591
18/08/2016,13,20005
18/08/2016,14,20320
18/08/2016,15,20675
18/08/2016,16,21009
18/08/2016,17,21304
18/08/2016,18,21189
18/08/2016,19,21357
18/08/2016,20,21161
18/08/2016,21,20700
18/08/2016,22,19189
18/08/2016,23,17517
18/08/2016,24,16047
19/08/2016,1,15037
19/08/2016,2,14384
19/08/2016,3,13961
19/08/2016,4,13796
19/08/2016,5,14063
19/08/2016,6,14915
19/08/2016,7,16116
19/08/2016,8,17372
19/08/2016,9,18283
19/08/2016,10,18982
19/08/2016,11,19601
19/08/2016,12,20015
19/08/2016,13,20416
19/08/2016,14,20797
19/08/2016,15,21280
19/08/2016,16,21554
19/08/2016,17,21614
19/08/2016,18,21477
19/08/2016,19,21134
19/08/2016,20,20807
19/08/2016,21,20377
19/08/2016,22,19024
19/08/2016,23,17460
19/08/2016,24,16182
20/08/2016,1,15136
20/08/2016,2,14452
20/08/2016,3,14066
20/08/2016,4,13768
20/08/2016,5,13938
20/08/2016,6,14066
20/08/2016,7,14840
20/08/2016,8,16103
20/08/2016,9,17324
20/08/2016,10,18313
20/08/2016,11,19092
20/08/2016,12,19542
20/08/2016,13,19884
20/08/2016,14,20139
20/08/2016,15,20276
20/08/2016,16,20622
20/08/2016,17,21002
20/08/2016,18,20851
20/08/2016,19,20188
20/08/2016,20,19925
20/08/2016,21,19383
20/08/2016,22,18313
20/08/2016,23,17175
20/08/2016,24,16092
21/08/2016,1,15433
21/08/2016,2,14793
21/08/2016,3,14329
21/08/2016,4,14062
21/08/2016,5,13965
21/08/2016,6,13878
21/08/2016,7,14231
21/08/2016,8,14871
21/08/2016,9,15616
21/08/2016,10,16109
21/08/2016,11,16617
21/08/2016,12,16925
21/08/2016,13,16900
21/08/2016,14,16834
21/08/2016,15,16895
21/08/2016,16,17114
21/08/2016,17,17235
21/08/2016,18,16917
21/08/2016,19,16633
21/08/2016,20,16701
21/08/2016,21,16505
21/08/2016,22,15608
21/08/2016,23,14294
21/08/2016,24,13454
22/08/2016,1,12858
22/08/2016,2,12527
22/08/2016,3,12384
22/08/2016,4,12393
22/08/2016,5,12745
22/08/2016,6,13575
22/08/2016,7,14693
22/08/2016,8,15460
22/08/2016,9,15742
22/08/2016,10,15831
22/08/2016,11,16192
22/08/2016,12,16422
22/08/2016,13,16672
22/08/2016,14,16746
22/08/2016,15,16722
22/08/2016,16,17006
22/08/2016,17,17485
22/08/2016,18,17684
22/08/2016,19,17821
22/08/2016,20,17800
22/08/2016,21,17410
22/08/2016,22,16130
22/08/2016,23,14730
22/08/2016,24,13675
23/08/2016,1,12990
23/08/2016,2,12547
23/08/2016,3,12309
23/08/2016,4,12287
23/08/2016,5,12661
23/08/2016,6,13775
23/08/2016,7,15015
23/08/2016,8,15600
23/08/2016,9,16033
23/08/2016,10,16454
23/08/2016,11,16572
23/08/2016,12,16835
23/08/2016,13,17447
23/08/2016,14,17888
23/08/2016,15,18291
23/08/2016,16,18828
23/08/2016,17,19311
23/08/2016,18,19521
23/08/2016,19,19459
23/08/2016,20,19554
23/08/2016,21,19068
23/08/2016,22,17701
23/08/2016,23,16106
23/08/2016,24,14806
24/08/2016,1,13980
24/08/2016,2,13378
24/08/2016,3,13049
24/08/2016,4,12983
24/08/2016,5,13391
24/08/2016,6,14332
24/08/2016,7,15495
24/08/2016,8,16461
24/08/2016,9,17208
24/08/2016,10,17808
24/08/2016,11,18419
24/08/2016,12,18746
24/08/2016,13,19417
24/08/2016,14,19508
24/08/2016,15,19963
24/08/2016,16,20757
24/08/2016,17,20883
24/08/2016,18,20419
24/08/2016,19,20202
24/08/2016,20,20418
24/08/2016,21,20064
24/08/2016,22,18743
24/08/2016,23,17356
24/08/2016,24,16076
25/08/2016,1,15265
25/08/2016,2,14726
25/08/2016,3,14413
25/08/2016,4,14338
25/08/2016,5,14708
25/08/2016,6,15854
25/08/2016,7,17337
25/08/2016,8,18464
25/08/2016,9,19425
25/08/2016,10,20199
25/08/2016,11,20797
25/08/2016,12,21097
25/08/2016,13,21492
25/08/2016,14,21344
25/08/2016,15,21395
25/08/2016,16,21590
25/08/2016,17,21306
25/08/2016,18,20876
25/08/2016,19,20744
25/08/2016,20,20944
25/08/2016,21,20563
25/08/2016,22,19063
25/08/2016,23,17403
25/08/2016,24,16094
26/08/2016,1,15176
26/08/2016,2,14574
26/08/2016,3,14200
26/08/2016,4,13986
26/08/2016,5,14441
26/08/2016,6,15366
26/08/2016,7,16586
26/08/2016,8,17633
26/08/2016,9,18447
26/08/2016,10,18978
26/08/2016,11,19366
26/08/2016,12,19724
26/08/2016,13,20050
26/08/2016,14,20414
26/08/2016,15,20756
26/08/2016,16,20783
26/08/2016,17,21128
26/08/2016,18,21130
26/08/2016,19,20761
26/08/2016,20,20351
26/08/2016,21,19783
26/08/2016,22,18195
26/08/2016,23,16539
26/08/2016,24,15292
27/08/2016,1,14447
27/08/2016,2,13736
27/08/2016,3,13241
27/08/2016,4,12963
27/08/2016,5,13013
27/08/2016,6,13186
27/08/2016,7,13719
27/08/2016,8,14605
27/08/2016,9,15631
27/08/2016,10,16360
27/08/2016,11,17007
27/08/2016,12,17406
27/08/2016,13,17771
27/08/2016,14,18050
27/08/2016,15,18428
27/08/2016,16,18654
27/08/2016,17,18882
27/08/2016,18,18441
27/08/2016,19,17608
27/08/2016,20,17671
27/08/2016,21,17167
27/08/2016,22,16160
27/08/2016,23,15223
27/08/2016,24,14544
28/08/2016,1,13821
28/08/2016,2,13374
28/08/2016,3,13051
28/08/2016,4,12895
28/08/2016,5,12864
28/08/2016,6,12964
28/08/2016,7,13371
28/08/2016,8,14440
28/08/2016,9,15702
28/08/2016,10,16827
28/08/2016,11,17877
28/08/2016,12,18478
28/08/2016,13,18946
28/08/2016,14,19269
28/08/2016,15,19600
28/08/2016,16,19988
28/08/2016,17,20377
28/08/2016,18,20296
28/08/2016,19,20043
28/08/2016,20,19899
28/08/2016,21,19421
28/08/2016,22,17939
28/08/2016,23,16496
28/08/2016,24,15134
29/08/2016,1,14495
29/08/2016,2,13903
29/08/2016,3,13578
29/08/2016,4,13446
29/08/2016,5,13794
29/08/2016,6,14700
29/08/2016,7,15916
29/08/2016,8,16923
29/08/2016,9,17624
29/08/2016,10,18342
29/08/2016,11,18690
29/08/2016,12,18960
29/08/2016,13,19303
29/08/2016,14,19690
29/08/2016,15,19971
29/08/2016,16,20410
29/08/2016,17,20834
29/08/2016,18,20765
29/08/2016,19,20460
29/08/2016,20,20428
29/08/2016,21,19658
29/08/2016,22,18169
29/08/2016,23,16478
29/08/2016,24,15039
30/08/2016,1,14267
30/08/2016,2,13759
30/08/2016,3,13441
30/08/2016,4,13271
30/08/2016,5,13668
30/08/2016,6,14567
30/08/2016,7,15727
30/08/2016,8,16600
30/08/2016,9,17437
30/08/2016,10,18103
30/08/2016,11,18728
30/08/2016,12,19223
30/08/2016,13,19857
