date,hour,Temperature
27/06/2016,12,29.2
27/06/2016,13,31.4
27/06/2016,14,31.7
27/06/2016,15,32.6
27/06/2016,16,32.5
27/06/2016,17,32.6
27/06/2016,18,31.8
27/06/2016,19,30.1
27/06/2016,20,28.4
27/06/2016,21,26.5
27/06/2016,22,24.6
27/06/2016,23,23.7
27/06/2016,24,22.9
28/06/2016,1,22
28/06/2016,2,21.3
28/06/2016,3,20.4
28/06/2016,4,19.3
28/06/2016,5,18.6
28/06/2016,6,17.9
28/06/2016,7,17.5
28/06/2016,8,18.9
28/06/2016,9,19.4
28/06/2016,10,19.5
28/06/2016,11,20.8
28/06/2016,12,22.3
28/06/2016,13,22.8
28/06/2016,14,21.9
28/06/2016,15,22.6
28/06/2016,16,23.1
28/06/2016,17,21.4
28/06/2016,18,20.9
28/06/2016,19,20.1
28/06/2016,20,19
28/06/2016,21,17.9
28/06/2016,22,17.7
28/06/2016,23,17.6
28/06/2016,24,17.1
29/06/2016,1,16.8
29/06/2016,2,16.4
29/06/2016,3,16.5
29/06/2016,4,16.2
29/06/2016,5,16.4
29/06/2016,6,16.3
29/06/2016,7,15.9
29/06/2016,8,17.9
29/06/2016,9,19.2
29/06/2016,10,21
29/06/2016,11,22.8
29/06/2016,12,22.2
29/06/2016,13,24.3
29/06/2016,14,25.1
29/06/2016,15,23.3
29/06/2016,16,26
29/06/2016,17,25.5
29/06/2016,18,24
29/06/2016,19,23.8
29/06/2016,20,23.3
29/06/2016,21,22.8
29/06/2016,22,21.1
29/06/2016,23,19.4
29/06/2016,24,18.9
30/06/2016,1,18.2
30/06/2016,2,16.7
30/06/2016,3,15.6
30/06/2016,4,14.9
30/06/2016,5,14.7
30/06/2016,6,13.6
30/06/2016,7,14.1
30/06/2016,8,17.6
30/06/2016,9,20.5
30/06/2016,10,22.4
30/06/2016,11,23.4
30/06/2016,12,24.5
30/06/2016,13,25
30/06/2016,14,25.5
30/06/2016,15,25.6
30/06/2016,16,26.9
30/06/2016,17,26.4
30/06/2016,18,25.2
30/06/2016,19,24.8
30/06/2016,20,23.8
30/06/2016,21,22.2
30/06/2016,22,21.1
30/06/2016,23,20.4
30/06/2016,24,19
01/07/2016,1,18.5
01/07/2016,2,18.1
01/07/2016,3,17.5
01/07/2016,4,17.1
01/07/2016,5,18.4
01/07/2016,6,17.6
01/07/2016,7,18.7
01/07/2016,8,19.3
01/07/2016,9,19.1
01/07/2016,10,16.6
01/07/2016,11,17
01/07/2016,12,19.6
01/07/2016,13,19.2
01/07/2016,14,18.2
01/07/2016,15,19.3
01/07/2016,16,21.8
01/07/2016,17,22.1
01/07/2016,18,20.3
01/07/2016,19,20.5
01/07/2016,20,19.7
01/07/2016,21,17.5
01/07/2016,22,16.5
01/07/2016,23,16.1
01/07/2016,24,15.7
02/07/2016,1,15.2
02/07/2016,2,14.7
02/07/2016,3,14.2
02/07/2016,4,13.6
02/07/2016,5,13.8
02/07/2016,6,13.5
02/07/2016,7,14.4
02/07/2016,8,16.8
02/07/2016,9,18.5
02/07/2016,10,21
02/07/2016,11,22.3
02/07/2016,12,23.2
02/07/2016,13,23.8
02/07/2016,14,25.1
02/07/2016,15,25.8
02/07/2016,16,25.6
02/07/2016,17,25.1
02/07/2016,18,24.8
02/07/2016,19,24.6
02/07/2016,20,23.7
02/07/2016,21,22.5
02/07/2016,22,22
02/07/2016,23,21.5
02/07/2016,24,19.3
03/07/2016,1,18.4
03/07/2016,2,17.8
03/07/2016,3,17.2
03/07/2016,4,15.8
03/07/2016,5,15.4
03/07/2016,6,15.5
03/07/2016,7,15.6
03/07/2016,8,19.3
03/07/2016,9,22
03/07/2016,10,24
03/07/2016,11,24.9
03/07/2016,12,24.8
03/07/2016,13,25.3
03/07/2016,14,25.2
03/07/2016,15,26.8
03/07/2016,16,28
03/07/2016,17,27.7
03/07/2016,18,26.1
03/07/2016,19,25.3
03/07/2016,20,24.5
03/07/2016,21,25
03/07/2016,22,23.6
03/07/2016,23,22.9
03/07/2016,24,20.5
04/07/2016,1,19.3
04/07/2016,2,18.6
04/07/2016,3,17.4
04/07/2016,4,17
04/07/2016,5,16.4
04/07/2016,6,16.5
04/07/2016,7,17.3
04/07/2016,8,20.4
04/07/2016,9,24.3
04/07/2016,10,24.6
04/07/2016,11,24.9
04/07/2016,12,26.2
04/07/2016,13,26.1
04/07/2016,14,27.5
04/07/2016,15,27.6
04/07/2016,16,28.3
04/07/2016,17,26.4
04/07/2016,18,24.1
04/07/2016,19,23.6
04/07/2016,20,22.7
04/07/2016,21,21.7
04/07/2016,22,21.4
04/07/2016,23,21
04/07/2016,24,21.3
05/07/2016,1,22.2
05/07/2016,2,21.8
05/07/2016,3,22
05/07/2016,4,21.8
05/07/2016,5,20.6
05/07/2016,6,20.8
05/07/2016,7,21
05/07/2016,8,22.4
05/07/2016,9,25.3
05/07/2016,10,26.1
05/07/2016,11,27.6
05/07/2016,12,27.2
05/07/2016,13,27.9
05/07/2016,14,29.1
05/07/2016,15,28.6
05/07/2016,16,27.2
05/07/2016,17,28
05/07/2016,18,29.2
05/07/2016,19,30.1
05/07/2016,20,28.8
05/07/2016,21,27.5
05/07/2016,22,26.5
05/07/2016,23,24.8
05/07/2016,24,23.6
06/07/2016,1,23.1
06/07/2016,2,22
06/07/2016,3,21.5
06/07/2016,4,21
06/07/2016,5,20.8
06/07/2016,6,20.2
06/07/2016,7,20.8
06/07/2016,8,24.3
06/07/2016,9,26.1
06/07/2016,10,27.6
06/07/2016,11,29.3
06/07/2016,12,28.8
06/07/2016,13,29.3
06/07/2016,14,30.1
06/07/2016,15,31.1
06/07/2016,16,30.6
06/07/2016,17,30.7
06/07/2016,18,29
06/07/2016,19,28.5
06/07/2016,20,27.6
06/07/2016,21,26.7
06/07/2016,22,26
06/07/2016,23,26.5
06/07/2016,24,26.6
07/07/2016,1,25.9
07/07/2016,2,24.4
07/07/2016,3,23.2
07/07/2016,4,23.7
07/07/2016,5,22.9
07/07/2016,6,21.9
07/07/2016,7,21.7
07/07/2016,8,23.2
07/07/2016,9,26.1
07/07/2016,10,27.3
07/07/2016,11,28.1
07/07/2016,12,28.5
07/07/2016,13,29.8
07/07/2016,14,28.1
07/07/2016,15,23.3
07/07/2016,16,28.1
07/07/2016,17,28.6
07/07/2016,18,29
07/07/2016,19,29
07/07/2016,20,29
07/07/2016,21,28.4
07/07/2016,22,26.9
07/07/2016,23,25.8
07/07/2016,24,24.8
08/07/2016,1,23.9
08/07/2016,2,23.9
08/07/2016,3,23
08/07/2016,4,22.7
08/07/2016,5,22.4
08/07/2016,6,22.4
08/07/2016,7,22.6
08/07/2016,8,21.5
08/07/2016,9,21.5
08/07/2016,10,22.8
08/07/2016,11,22.4
08/07/2016,12,23.7
08/07/2016,13,25.5
08/07/2016,14,26.6
08/07/2016,15,27.8
08/07/2016,16,24.3
08/07/2016,17,25.3
08/07/2016,18,24.8
08/07/2016,19,24.4
08/07/2016,20,22.4
08/07/2016,21,22.8
08/07/2016,22,22.3
08/07/2016,23,22.1
08/07/2016,24,22.1
09/07/2016,1,21.3
09/07/2016,2,20.8
09/07/2016,3,21.1
09/07/2016,4,21.4
09/07/2016,5,20.9
09/07/2016,6,21
09/07/2016,7,20.5
09/07/2016,8,21.2
09/07/2016,9,23
09/07/2016,10,24.3
09/07/2016,11,24
09/07/2016,12,24.6
09/07/2016,13,24
09/07/2016,14,25.1
09/07/2016,15,26
09/07/2016,16,26.4
09/07/2016,17,25.2
09/07/2016,18,19.9
09/07/2016,19,19.9
09/07/2016,20,21.8
09/07/2016,21,22.1
09/07/2016,22,21.5
09/07/2016,23,20.9
09/07/2016,24,20.3
10/07/2016,1,20.1
10/07/2016,2,19.7
10/07/2016,3,18.6
10/07/2016,4,18
10/07/2016,5,17.7
10/07/2016,6,17.6
10/07/2016,7,17.9
10/07/2016,8,19.5
10/07/2016,9,21.7
10/07/2016,10,22.9
10/07/2016,11,25.7
10/07/2016,12,25.6
10/07/2016,13,27.7
10/07/2016,14,27.2
10/07/2016,15,27.5
10/07/2016,16,28.6
10/07/2016,17,28.4
10/07/2016,18,26.4
10/07/2016,19,25.5
10/07/2016,20,25.3
10/07/2016,21,23
10/07/2016,22,23.5
10/07/2016,23,22.9
10/07/2016,24,21.6
11/07/2016,1,20.2
11/07/2016,2,19.6
11/07/2016,3,20.2
11/07/2016,4,20.7
11/07/2016,5,19.5
11/07/2016,6,19.2
11/07/2016,7,19.6
11/07/2016,8,20.5
11/07/2016,9,21.5
11/07/2016,10,21.9
11/07/2016,11,23.1
11/07/2016,12,24.6
11/07/2016,13,26.3
11/07/2016,14,24
11/07/2016,15,23.5
11/07/2016,16,25.8
11/07/2016,17,24.7
11/07/2016,18,23.6
11/07/2016,19,23.1
11/07/2016,20,22.4
11/07/2016,21,21.6
11/07/2016,22,21.2
11/07/2016,23,21
11/07/2016,24,20.8
12/07/2016,1,20.9
12/07/2016,2,21.2
12/07/2016,3,21.1
12/07/2016,4,21
12/07/2016,5,20.7
12/07/2016,6,20.7
12/07/2016,7,20.7
12/07/2016,8,21.5
12/07/2016,9,22.5
12/07/2016,10,23.5
12/07/2016,11,25.2
12/07/2016,12,26.4
12/07/2016,13,29.2
12/07/2016,14,29.6
12/07/2016,15,28.7
12/07/2016,16,29.5
12/07/2016,17,28.9
12/07/2016,18,28.2
12/07/2016,19,27.3
12/07/2016,20,26.4
12/07/2016,21,25.5
12/07/2016,22,25.1
12/07/2016,23,24.5
12/07/2016,24,23.8
13/07/2016,1,23.6
13/07/2016,2,23.8
13/07/2016,3,23.5
13/07/2016,4,24.3
13/07/2016,5,23.8
13/07/2016,6,23.7
13/07/2016,7,24.1
13/07/2016,8,25.1
13/07/2016,9,25.4
13/07/2016,10,27.2
13/07/2016,11,28.8
13/07/2016,12,30.7
13/07/2016,13,30.4
13/07/2016,14,31.3
13/07/2016,15,31.4
13/07/2016,16,31
13/07/2016,17,31.4
13/07/2016,18,30.2
13/07/2016,19,29.1
13/07/2016,20,28.7
13/07/2016,21,27.8
13/07/2016,22,27
13/07/2016,23,26.5
13/07/2016,24,25.7
14/07/2016,1,24.1
14/07/2016,2,21
14/07/2016,3,21.1
14/07/2016,4,20.8
14/07/2016,5,21.5
14/07/2016,6,21.8
14/07/2016,7,21.7
14/07/2016,8,21.6
14/07/2016,9,21.4
14/07/2016,10,21.9
14/07/2016,11,22.4
14/07/2016,12,22.8
14/07/2016,13,25.1
14/07/2016,14,27.5
14/07/2016,15,26.7
14/07/2016,16,25.7
14/07/2016,17,26.8
14/07/2016,18,26.9
14/07/2016,19,25.9
14/07/2016,20,24.8
14/07/2016,21,24.3
14/07/2016,22,20.9
14/07/2016,23,19.9
14/07/2016,24,20.2
15/07/2016,1,19.9
15/07/2016,2,19.9
15/07/2016,3,19.6
15/07/2016,4,19.4
15/07/2016,5,19
15/07/2016,6,18.7
15/07/2016,7,18.8
15/07/2016,8,20.5
15/07/2016,9,23.5
15/07/2016,10,24.7
15/07/2016,11,27.1
15/07/2016,12,27.4
15/07/2016,13,26
15/07/2016,14,24.6
15/07/2016,15,26.1
15/07/2016,16,25.8
15/07/2016,17,25.9
15/07/2016,18,24.2
15/07/2016,19,22.8
15/07/2016,20,22
15/07/2016,21,20.6
15/07/2016,22,20.1
15/07/2016,23,17.7
15/07/2016,24,17.5
16/07/2016,1,17.2
16/07/2016,2,16.9
16/07/2016,3,16.9
16/07/2016,4,16.6
16/07/2016,5,16.3
16/07/2016,6,16.1
16/07/2016,7,15.5
16/07/2016,8,15.7
16/07/2016,9,16.5
16/07/2016,10,16.8
16/07/2016,11,18.4
16/07/2016,12,20.2
16/07/2016,13,20.7
16/07/2016,14,20.1
16/07/2016,15,20.9
16/07/2016,16,19.9
16/07/2016,17,20.5
16/07/2016,18,21.3
16/07/2016,19,21.5
16/07/2016,20,20.5
16/07/2016,21,19.4
16/07/2016,22,19.2
16/07/2016,23,19.3
16/07/2016,24,17.9
17/07/2016,1,17.5
17/07/2016,2,17.6
17/07/2016,3,16.8
17/07/2016,4,17.5
17/07/2016,5,16.1
17/07/2016,6,15.7
17/07/2016,7,15.5
17/07/2016,8,18.7
17/07/2016,9,21.5
17/07/2016,10,23.1
17/07/2016,11,23.7
17/07/2016,12,23.2
17/07/2016,13,24.8
17/07/2016,14,24.4
17/07/2016,15,26.2
17/07/2016,16,25.5
17/07/2016,17,24.3
17/07/2016,18,23.6
17/07/2016,19,23.3
17/07/2016,20,22.8
17/07/2016,21,22.4
17/07/2016,22,22.7
17/07/2016,23,23.2
17/07/2016,24,22.3
18/07/2016,1,22
18/07/2016,2,24.4
18/07/2016,3,24.6
18/07/2016,4,24.7
18/07/2016,5,23.7
18/07/2016,6,22.7
18/07/2016,7,23.6
18/07/2016,8,25.7
18/07/2016,9,27.7
18/07/2016,10,28.6
18/07/2016,11,29.2
18/07/2016,12,30.2
18/07/2016,13,30.1
18/07/2016,14,30.2
18/07/2016,15,29.9
18/07/2016,16,28.8
18/07/2016,17,28.6
18/07/2016,18,27.3
18/07/2016,19,25.8
18/07/2016,20,25.2
18/07/2016,21,23.8
18/07/2016,22,22.7
18/07/2016,23,21.7
18/07/2016,24,20.4
19/07/2016,1,19.7
19/07/2016,2,19
19/07/2016,3,18.1
19/07/2016,4,17.3
19/07/2016,5,16
19/07/2016,6,16.6
19/07/2016,7,16.3
19/07/2016,8,18.6
19/07/2016,9,21.1
19/07/2016,10,22.1
19/07/2016,11,24.4
19/07/2016,12,25
19/07/2016,13,24
19/07/2016,14,23.9
19/07/2016,15,25.3
19/07/2016,16,25.4
19/07/2016,17,25.4
19/07/2016,18,24.8
19/07/2016,19,24.2
19/07/2016,20,23
19/07/2016,21,21.8
19/07/2016,22,20.8
19/07/2016,23,19.7
19/07/2016,24,19
20/07/2016,1,17.6
20/07/2016,2,16.4
20/07/2016,3,15.7
20/07/2016,4,15.6
20/07/2016,5,14.8
20/07/2016,6,15.5
20/07/2016,7,16
20/07/2016,8,18.6
20/07/2016,9,20.3
20/07/2016,10,22
20/07/2016,11,23
20/07/2016,12,23.7
20/07/2016,13,24.2
20/07/2016,14,25.2
20/07/2016,15,25.8
20/07/2016,16,26.3
20/07/2016,17,26.6
20/07/2016,18,26.5
20/07/2016,19,25.6
20/07/2016,20,24.7
20/07/2016,21,22.9
20/07/2016,22,22.6
20/07/2016,23,22.3
20/07/2016,24,21.4
21/07/2016,1,20.2
21/07/2016,2,19.9
21/07/2016,3,19.7
21/07/2016,4,19.1
21/07/2016,5,19.4
21/07/2016,6,18.8
21/07/2016,7,18.9
21/07/2016,8,21.5
21/07/2016,9,23.5
21/07/2016,10,24.8
21/07/2016,11,26.1
21/07/2016,12,27.6
21/07/2016,13,29.4
21/07/2016,14,30.7
21/07/2016,15,30.2
21/07/2016,16,30.4
21/07/2016,17,29.4
21/07/2016,18,28.4
21/07/2016,19,28.4
21/07/2016,20,27.7
21/07/2016,21,27.1
21/07/2016,22,26.9
21/07/2016,23,25.5
21/07/2016,24,24.3
22/07/2016,1,24.5
22/07/2016,2,24.2
22/07/2016,3,24.1
22/07/2016,4,23.1
22/07/2016,5,22.7
22/07/2016,6,22.3
22/07/2016,7,23.2
22/07/2016,8,25.1
22/07/2016,9,27.3
22/07/2016,10,29.1
22/07/2016,11,29.4
22/07/2016,12,31.4
22/07/2016,13,32.3
22/07/2016,14,33.9
22/07/2016,15,34.4
22/07/2016,16,34.9
22/07/2016,17,34.5
22/07/2016,18,33.6
22/07/2016,19,32.6
22/07/2016,20,31.3
22/07/2016,21,30
22/07/2016,22,28.9
22/07/2016,23,28.1
22/07/2016,24,26.2
23/07/2016,1,25.3
23/07/2016,2,24.2
23/07/2016,3,23.9
23/07/2016,4,23.5
23/07/2016,5,22.6
23/07/2016,6,22.4
23/07/2016,7,22.9
23/07/2016,8,24.8
23/07/2016,9,26.7
23/07/2016,10,28.8
23/07/2016,11,29.7
23/07/2016,12,30.8
23/07/2016,13,31.5
23/07/2016,14,32.1
23/07/2016,15,32.5
23/07/2016,16,31.6
23/07/2016,17,32.3
23/07/2016,18,31.8
23/07/2016,19,30.6
23/07/2016,20,29.4
23/07/2016,21,28
23/07/2016,22,27
23/07/2016,23,25.5
23/07/2016,24,24.7
24/07/2016,1,24.1
24/07/2016,2,24.1
24/07/2016,3,23.4
24/07/2016,4,22.5
24/07/2016,5,22.5
24/07/2016,6,23.5
24/07/2016,7,22.7
24/07/2016,8,23.3
24/07/2016,9,22.7
24/07/2016,10,22.3
24/07/2016,11,22.9
24/07/2016,12,24.5
24/07/2016,13,25.5
24/07/2016,14,25.4
24/07/2016,15,23.9
24/07/2016,16,24.6
24/07/2016,17,23.8
24/07/2016,18,24.5
24/07/2016,19,24
24/07/2016,20,24.3
24/07/2016,21,23.6
24/07/2016,22,23.1
24/07/2016,23,22.9
24/07/2016,24,22.7
25/07/2016,1,22.8
25/07/2016,2,22.8
25/07/2016,3,23
25/07/2016,4,23.2
25/07/2016,5,24.2
25/07/2016,6,22.4
25/07/2016,7,21.7
25/07/2016,8,21.4
25/07/2016,9,21.7
25/07/2016,10,22.7
25/07/2016,11,23.4
25/07/2016,12,23.3
25/07/2016,13,25.8
25/07/2016,14,28
25/07/2016,15,27.8
25/07/2016,16,31
25/07/2016,17,31.1
25/07/2016,18,30.1
25/07/2016,19,29.7
25/07/2016,20,28.7
25/07/2016,21,27.3
25/07/2016,22,26.2
25/07/2016,23,26
25/07/2016,24,24.2
26/07/2016,1,23
26/07/2016,2,22.1
26/07/2016,3,21.1
26/07/2016,4,20.3
26/07/2016,5,19.6
26/07/2016,6,19.2
26/07/2016,7,19.4
26/07/2016,8,21
26/07/2016,9,22.7
26/07/2016,10,24.1
26/07/2016,11,26.1
26/07/2016,12,26.5
26/07/2016,13,27.5
26/07/2016,14,27.2
26/07/2016,15,26.3
26/07/2016,16,28.2
26/07/2016,17,28.6
26/07/2016,18,27.8
26/07/2016,19,26.9
26/07/2016,20,28.2
26/07/2016,21,27.1
26/07/2016,22,25.4
26/07/2016,23,23.8
26/07/2016,24,22.7
27/07/2016,1,21.7
27/07/2016,2,20.9
27/07/2016,3,20.4
27/07/2016,4,20
27/07/2016,5,20
27/07/2016,6,19.9
27/07/2016,7,20.8
27/07/2016,8,22.1
27/07/2016,9,24.4
27/07/2016,10,25.7
27/07/2016,11,27.3
27/07/2016,12,28.6
27/07/2016,13,30.6
27/07/2016,14,32.3
27/07/2016,15,32.5
27/07/2016,16,33.2
27/07/2016,17,33
27/07/2016,18,28.3
27/07/2016,19,23.9
27/07/2016,20,22.6
27/07/2016,21,22.2
27/07/2016,22,22
27/07/2016,23,21.7
27/07/2016,24,21.5
28/07/2016,1,21.6
28/07/2016,2,21.6
28/07/2016,3,21.9
28/07/2016,4,23
28/07/2016,5,22.8
28/07/2016,6,23.4
28/07/2016,7,22.4
28/07/2016,8,23.7
28/07/2016,9,24.9
28/07/2016,10,26
28/07/2016,11,26.7
28/07/2016,12,27.5
28/07/2016,13,27.3
28/07/2016,14,27.5
28/07/2016,15,28.2
28/07/2016,16,28.4
28/07/2016,17,27.9
28/07/2016,18,27.5
28/07/2016,19,27.5
28/07/2016,20,27.1
28/07/2016,21,26.6
28/07/2016,22,25.5
28/07/2016,23,24.1
28/07/2016,24,22.5
29/07/2016,1,22.5
29/07/2016,2,22.7
29/07/2016,3,21.5
29/07/2016,4,19.8
29/07/2016,5,19
29/07/2016,6,19.7
29/07/2016,7,19.9
29/07/2016,8,20.5
29/07/2016,9,21.8
29/07/2016,10,22.6
29/07/2016,11,23.1
29/07/2016,12,24.6
29/07/2016,13,25
29/07/2016,14,24.6
29/07/2016,15,25.5
29/07/2016,16,26.6
29/07/2016,17,25.6
29/07/2016,18,25.8
29/07/2016,19,25.4
29/07/2016,20,24.8
29/07/2016,21,23.8
29/07/2016,22,24.1
29/07/2016,23,23.1
29/07/2016,24,22.6
30/07/2016,1,21.7
30/07/2016,2,21.2
30/07/2016,3,20.9
30/07/2016,4,20.6
30/07/2016,5,20.3
30/07/2016,6,19.9
30/07/2016,7,19.6
30/07/2016,8,19.5
30/07/2016,9,19.4
30/07/2016,10,19.8
30/07/2016,11,21.1
30/07/2016,12,21.8
30/07/2016,13,24.4
30/07/2016,14,24.1
30/07/2016,15,24.9
30/07/2016,16,24.3
30/07/2016,17,25.2
30/07/2016,18,24.1
30/07/2016,19,24.6
30/07/2016,20,24.1
30/07/2016,21,23.2
30/07/2016,22,23.1
30/07/2016,23,22.8
30/07/2016,24,22.3
31/07/2016,1,21.8
31/07/2016,2,22.4
31/07/2016,3,22.2
31/07/2016,4,21.5
31/07/2016,5,21.8
31/07/2016,6,21.6
31/07/2016,7,21.9
31/07/2016,8,21.9
31/07/2016,9,22.1
31/07/2016,10,21.7
31/07/2016,11,19.4
31/07/2016,12,19.9
31/07/2016,13,20.3
31/07/2016,14,20.3
31/07/2016,15,20.4
31/07/2016,16,20.4
31/07/2016,17,22.8
31/07/2016,18,23.3
31/07/2016,19,23.1
31/07/2016,20,22.8
31/07/2016,21,22.3
31/07/2016,22,21.3
31/07/2016,23,20.6
31/07/2016,24,20.2
01/08/2016,1,20.3
01/08/2016,2,20.7
01/08/2016,3,21.1
01/08/2016,4,20.7
01/08/2016,5,20.5
01/08/2016,6,20.7
01/08/2016,7,20.9
01/08/2016,8,21.8
01/08/2016,9,23
01/08/2016,10,23.8
01/08/2016,11,25.1
01/08/2016,12,25.9
01/08/2016,13,26
01/08/2016,14,25.7
01/08/2016,15,26.4
01/08/2016,16,26.6
01/08/2016,17,26.8
01/08/2016,18,26.9
01/08/2016,19,25.9
01/08/2016,20,25.7
01/08/2016,21,24
01/08/2016,22,23.3
01/08/2016,23,22.7
01/08/2016,24,21.9
02/08/2016,1,21.6
02/08/2016,2,21.1
02/08/2016,3,21
02/08/2016,4,20.4
02/08/2016,5,19.9
02/08/2016,6,19.4
02/08/2016,7,19.5
02/08/2016,8,21.9
02/08/2016,9,23.2
02/08/2016,10,24.1
02/08/2016,11,25.2
02/08/2016,12,26.4
02/08/2016,13,27
02/08/2016,14,27.7
02/08/2016,15,27.2
02/08/2016,16,27.1
02/08/2016,17,27.5
02/08/2016,18,27.3
02/08/2016,19,26.6
02/08/2016,20,25.2
02/08/2016,21,24.2
02/08/2016,22,23.1
02/08/2016,23,23.6
02/08/2016,24,22.6
03/08/2016,1,22.4
03/08/2016,2,22.5
03/08/2016,3,21.3
03/08/2016,4,20.5
03/08/2016,5,20
03/08/2016,6,20
03/08/2016,7,19.9
03/08/2016,8,21.8
03/08/2016,9,24.1
03/08/2016,10,25.2
03/08/2016,11,25.7
03/08/2016,12,26.5
03/08/2016,13,27
03/08/2016,14,26.9
03/08/2016,15,27.7
03/08/2016,16,28.1
03/08/2016,17,28
03/08/2016,18,27.5
03/08/2016,19,27.2
03/08/2016,20,26.3
03/08/2016,21,25.1
03/08/2016,22,24.4
03/08/2016,23,23.5
03/08/2016,24,23.2
04/08/2016,1,22.3
04/08/2016,2,21.7
04/08/2016,3,22.4
04/08/2016,4,21.6
04/08/2016,5,21
04/08/2016,6,21
04/08/2016,7,21.1
04/08/2016,8,23.1
04/08/2016,9,25.3
04/08/2016,10,26.7
04/08/2016,11,28.1
04/08/2016,12,29.8
04/08/2016,13,30.3
04/08/2016,14,30.5
04/08/2016,15,31.1
04/08/2016,16,31.3
04/08/2016,17,30.8
04/08/2016,18,30.1
04/08/2016,19,28.5
04/08/2016,20,27.1
04/08/2016,21,26.1
04/08/2016,22,25.5
04/08/2016,23,25.8
04/08/2016,24,25.5
05/08/2016,1,25.3
05/08/2016,2,24.7
05/08/2016,3,24
05/08/2016,4,24.4
05/08/2016,5,24.3
05/08/2016,6,24.1
05/08/2016,7,24
05/08/2016,8,24.7
05/08/2016,9,25.3
05/08/2016,10,26.1
05/08/2016,11,28
05/08/2016,12,29.2
05/08/2016,13,30.9
05/08/2016,14,31
05/08/2016,15,29.4
05/08/2016,16,30
05/08/2016,17,31.1
05/08/2016,18,29.7
05/08/2016,19,30.2
05/08/2016,20,29.6
05/08/2016,21,28.9
05/08/2016,22,26.8
05/08/2016,23,25.4
05/08/2016,24,25.5
06/08/2016,1,24.1
06/08/2016,2,23.4
06/08/2016,3,22.1
06/08/2016,4,21
06/08/2016,5,20.2
06/08/2016,6,19.6
06/08/2016,7,19.6
06/08/2016,8,20.5
06/08/2016,9,22.1
06/08/2016,10,23.9
06/08/2016,11,26.6
06/08/2016,12,25.9
06/08/2016,13,27.9
06/08/2016,14,28.5
06/08/2016,15,29.3
06/08/2016,16,29
06/08/2016,17,28.7
06/08/2016,18,27.3
06/08/2016,19,27.9
06/08/2016,20,26.7
06/08/2016,21,25.4
06/08/2016,22,24.5
06/08/2016,23,23.4
06/08/2016,24,22.7
07/08/2016,1,21.5
07/08/2016,2,20.5
07/08/2016,3,20.1
07/08/2016,4,20.1
07/08/2016,5,19.7
07/08/2016,6,19
07/08/2016,7,18.7
07/08/2016,8,19.8
07/08/2016,9,21.6
07/08/2016,10,23.3
07/08/2016,11,25.3
07/08/2016,12,25.9
07/08/2016,13,27
07/08/2016,14,27.9
07/08/2016,15,28
07/08/2016,16,27.5
07/08/2016,17,27.5
07/08/2016,18,26.7
07/08/2016,19,25.7
07/08/2016,20,24.4
07/08/2016,21,23.1
07/08/2016,22,22
07/08/2016,23,21.1
07/08/2016,24,20.5
08/08/2016,1,20.1
08/08/2016,2,18.9
08/08/2016,3,19.2
08/08/2016,4,19.4
08/08/2016,5,19.3
08/08/2016,6,19.2
08/08/2016,7,19.4
08/08/2016,8,20.4
08/08/2016,9,22.9
08/08/2016,10,24.4
08/08/2016,11,26
08/08/2016,12,25.6
08/08/2016,13,26.6
08/08/2016,14,27
08/08/2016,15,27.6
08/08/2016,16,27.6
08/08/2016,17,27.9
08/08/2016,18,26.9
08/08/2016,19,26.3
08/08/2016,20,25.5
08/08/2016,21,24.4
08/08/2016,22,23.3
08/08/2016,23,21.9
08/08/2016,24,21.2
09/08/2016,1,20.4
09/08/2016,2,20.1
09/08/2016,3,20.9
09/08/2016,4,20.1
09/08/2016,5,19.5
09/08/2016,6,19.4
09/08/2016,7,20
09/08/2016,8,21.5
09/08/2016,9,24
09/08/2016,10,25.6
09/08/2016,11,26.9
09/08/2016,12,27.8
09/08/2016,13,29.5
09/08/2016,14,31
09/08/2016,15,29.1
09/08/2016,16,28.1
09/08/2016,17,28.1
09/08/2016,18,27.6
09/08/2016,19,26.7
09/08/2016,20,26.4
09/08/2016,21,25.7
09/08/2016,22,25.5
09/08/2016,23,25.3
09/08/2016,24,24.9
10/08/2016,1,24.3
10/08/2016,2,25.2
10/08/2016,3,24
10/08/2016,4,24
10/08/2016,5,22.9
10/08/2016,6,23.3
10/08/2016,7,23.5
10/08/2016,8,24.4
10/08/2016,9,26.4
10/08/2016,10,28.1
10/08/2016,11,29.3
10/08/2016,12,30.1
10/08/2016,13,30.7
10/08/2016,14,31.3
10/08/2016,15,32.9
10/08/2016,16,32.4
10/08/2016,17,31.9
10/08/2016,18,31.3
10/08/2016,19,30.4
10/08/2016,20,29.3
10/08/2016,21,28.1
10/08/2016,22,29.1
10/08/2016,23,27.2
10/08/2016,24,25.9
11/08/2016,1,25.5
11/08/2016,2,24.9
11/08/2016,3,24
11/08/2016,4,23.7
11/08/2016,5,23.2
11/08/2016,6,23.2
11/08/2016,7,23
11/08/2016,8,24.9
11/08/2016,9,27.7
11/08/2016,10,28.7
11/08/2016,11,29.7
11/08/2016,12,30.3
11/08/2016,13,31.3
11/08/2016,14,31.3
11/08/2016,15,31.6
11/08/2016,16,31.4
11/08/2016,17,30.4
11/08/2016,18,28.6
11/08/2016,19,27.9
11/08/2016,20,27.2
11/08/2016,21,26.7
11/08/2016,22,26.8
